"","x"
"1254",9.93891348215087
"1255",15.2427460744449
"1256",14.2787258286502
"1257",5.53272994906204
"1258",4.54997770531562
"1259",5.9316136496861
"1260",0.840352862051142
"1261",11.989395694463
"1262",2.04409430380338
"1263",2.33707013819628
"1264",7.69168566026897
"1265",2.5904528769657
"1266",6.21875336548586
"1267",1.58708792723013
"1268",17.6508689321722
"1269",1.90701720237515
"1270",19.2357696286811
"1271",3.62856311027622
"1272",4.06684990897356
"1273",11.2515695987952
"1274",3.77914918144485
"1275",9.57275585649507
"1276",8.11660157726884
"1277",3.39295550519629
"1278",4.14830335961644
"1279",15.6164296766066
"1280",10.0005507010048
"1281",18.6651717814713
"1282",10.5500905263713
"1283",10.2274456203994
"1284",8.14019988802272
"1285",12.8437850388189
"1286",5.84402372826372
"1287",5.16445711478802
"1288",11.3497664347728
"1289",23.8418437127564
"1290",19.8111087767251
"1291",13.0953790973642
"1292",15.474738586131
"1293",3.43335945282816
"1294",2.23927012829559
"1295",3.38756864471555
"1296",5.92508654099755
"1297",5.58791036304556
"1298",4.09108969887242
"1299",10.8163884604477
"1300",4.52844463847932
"1301",5.54650812442853
"1302",6.47790345385768
"1303",23.6969454945899
"1304",4.65562358161448
"1305",14.2742034550805
"1306",12.1475872363226
"1307",8.97193869118143
"1308",3.42795639931725
"1309",3.88935768144752
"1310",6.63916656961058
"1311",2.39623628421788
"1312",7.34086613545203
"1313",6.09250244956902
"1314",14.7462078716848
"1315",4.13074743277425
"1316",6.12323706883405
"1317",5.45041006047957
"1318",10.8027522473744
"1319",3.17932100694985
"1320",17.6934664214
"1321",3.59602911377416
"1322",2.85383305890761
"1323",3.12924712220112
"1324",10.5421669571573
"1325",6.42174819625624
"1326",10.3743967599571
"1327",18.7238952877033
"1328",0.671920777274178
"1329",9.41839350847653
"1330",20.8917364895646
"1331",4.73025691058961
"1332",5.10132821798648
"1333",6.78268254394803
"1334",13.020736905735
"1335",8.357026772018
"1336",7.55876816422098
"1337",6.70576978648696
"1338",10.6039649384035
"1339",2.79344055574181
"1340",13.7382828418858
"1341",3.63897929284732
"1342",3.89336665135709
"1343",6.2616905146391
"1344",13.7597305277569
"1345",5.02702999411074
"1346",3.01138646440135
"1347",12.787118200298
"1348",10.821926741629
"1349",9.77393892369654
"1350",8.88707106447553
"1351",4.69401768452774
"1352",17.2935147648593
"1353",11.1107428361425
"1354",5.81393442804605
"1355",3.35315472176851
"1356",17.3234882480412
"1357",8.85944089009437
"1358",5.10305827038169
"1359",6.80182825148269
"1360",1.60263171768464
"1361",3.69726274025525
"1362",7.74726218979255
"1363",4.08400872249415
"1364",13.6404889070397
"1365",3.46711540521353
"1366",17.7141003941362
"1367",7.22473670084233
"1368",1.43172759963847
"1369",10.9777991430788
"1370",11.8824419334544
"1371",14.0940175499482
"1372",2.28578571294711
"1373",5.61469744198447
"1374",4.75461761622761
"1375",9.3605744204404
"1376",4.24458065227701
"1377",19.0657757623017
"1378",15.5698462175308
"1379",6.54280800161661
"1380",22.6613870400128
"1381",9.40045695801778
"1382",14.1629952308606
"1383",3.82028512371103
"1384",8.83364330688538
"1385",7.93477524574815
"1386",4.26298811093154
"1387",23.7802321999535
"1388",8.66297872085765
"1389",2.79204365362473
"1390",11.055726388928
"1391",0.653404065867629
"1392",10.083738580068
"1393",6.46235052305638
"1394",6.07807555662104
"1395",4.29917874134996
"1396",10.6700862113733
"1397",16.4734881930788
"1398",6.08939264125406
"1399",3.63110066859577
"1400",6.32345795553194
"1401",7.47433734600701
"1402",12.9043365379507
"1403",1.87517746767399
"1404",6.55713162038589
"1405",7.15104676377439
"1406",12.3633553280835
"1407",9.6373172530257
"1408",1.12035918994381
"1409",8.17271396457424
"1410",8.35756072961123
"1411",1.6817122982912
"1412",3.50855418641334
"1413",4.80635039241088
"1414",5.70407008682947
"1415",7.97921740571041
"1416",2.74401047778219
"1417",7.65110340573912
"1418",13.1531263249231
"1419",2.98845776587966
"1420",6.39811172336844
"1421",5.91988834029753
"1422",3.42755777899511
"1423",23.7875347822998
"1424",3.86159860979694
"1425",9.12328758219977
"1426",3.79724849319219
"1427",36.2176023941988
"1428",5.4944291055584
"1429",2.46349507621967
"1430",6.33990190993257
"1431",3.19535422402145
"1432",11.018223838663
"1433",24.9500081513428
"1434",4.21524523416574
"1435",16.0061776133882
"1436",3.61836506238037
"1437",1.69214255097256
"1438",4.0873383973124
"1439",2.67624966259753
"1440",5.17484651908935
"1441",3.0696195261402
"1442",1.60297305676764
"1443",11.6761841777439
"1444",1.89292494478618
"1445",4.97059689000969
"1446",3.39370851646409
"1447",5.5891233045099
"1448",21.1537786368169
"1449",9.59305412346365
"1450",17.6388469302291
"1451",4.29025489079396
"1452",5.84334868378265
"1453",4.69817066105839
"1454",6.31021463868248
"1455",11.9784994968732
"1456",5.43952746395649
"1457",3.5528359550011
"1458",4.78014975708668
"1459",16.3427499737425
"1460",9.88932647270257
"1461",3.69157922412241
"1462",8.44649339318052
"1463",14.662353139355
"1464",14.4342168206922
"1465",20.9428937936173
"1466",5.96138110712884
"1467",18.8932782189812
"1468",0.460335735437107
"1469",2.35102257888366
"1470",8.35594200741773
"1471",3.72957630027619
"1472",10.5453521937365
"1473",1.56825097398449
"1474",7.0524633064697
"1475",9.62025880551066
"1476",2.91244194042254
"1477",5.83685207856532
"1478",6.91129210808216
"1479",0.805061921788432
"1480",5.57949923640726
"1481",9.27632152639362
"1482",18.6010511744753
"1483",3.39672182879073
"1484",2.24494892979102
"1485",14.7335048888739
"1486",5.77287059037713
"1487",5.23502315825428
"1488",10.6506721847072
"1489",19.1501034504974
"1490",10.3704108079742
"1491",7.66515590473587
"1492",5.60042851065634
"1493",2.43527886233019
"1494",3.29611149168364
"1495",8.6676546522633
"1496",11.0742397005359
"1497",3.82469517676741
"1498",6.65673180522538
"1499",6.16781403011158
"1500",5.2310354387296
"1501",5.67821571763218
"1502",15.0398554878798
"1503",2.2991625149869
"1504",3.9281742997226
"1505",6.02182053716746
"1506",0.396066792346802
"1507",1.82415929508076
"1508",19.9802239750507
"1509",3.51911893254798
"1510",12.1895956580073
"1511",2.91157574533562
"1512",10.0876529781453
"1513",7.46082267800331
"1514",5.88097666003262
"1515",3.30933165546812
"1516",12.7594491028703
"1517",2.38567416805026
"1518",6.63224033321734
"1519",7.39308577190635
"1520",6.33212441930281
"1521",1.72101047552358
"1522",0.98602020772543
"1523",1.93166630629621
"1524",9.61049698379315
"1525",5.40460727859626
"1526",1.84767361855355
"1527",7.46058789163199
"1528",1.62839599534754
"1529",8.25415670517936
"1530",5.1166855814787
"1531",14.5539050761343
"1532",38.0703316576305
"1533",9.60931140647349
"1534",6.90164599297544
"1535",6.61144231722549
"1536",9.90543729937622
"1537",2.8337026287716
"1538",4.30454861286159
"1539",11.4508107359812
"1540",11.6339599926568
"1541",12.5230013429198
"1542",7.17384190318915
"1543",6.94875097008669
"1544",22.2518882849196
"1545",4.93593264012087
"1546",10.0269385138999
"1547",6.97746338789943
"1548",2.07401258911456
"1549",2.11559541755343
"1550",9.54951634463575
"1551",6.55856624990021
"1552",12.7324947210218
"1553",5.85331429306402
"1554",4.74755567230197
"1555",11.787647602414
"1556",3.96090543982946
"1557",22.7681442923726
"1558",27.8067216185497
"1559",14.6442940440168
"1560",14.1056660822763
"1561",14.1402069586455
"1562",5.928205222703
"1563",16.5128863414331
"1564",14.0636191414872
"1565",2.8089564367189
"1566",5.81158582524676
"1567",3.45414978319327
"1568",3.61775234612646
"1569",4.58313694077584
"1570",7.37410270284276
"1571",12.4771074373545
"1572",4.95561509211961
"1573",12.2631109267874
"1574",6.48847777458544
"1575",15.4361446721938
"1576",28.5954965262742
"1577",22.2271483814492
"1578",11.933620791469
"1579",6.2859828097024
"1580",3.98755228611548
"1581",8.98609222787248
"1582",0.344495577405388
"1583",4.74983818730232
"1584",3.08029727752344
"1585",3.14154235240736
"1586",3.43722984174575
"1587",1.84732111768932
"1588",3.23957170846656
"1589",1.15254811361156
"1590",9.39049058525326
"1591",7.2884005403829
"1592",12.3943020818091
"1593",1.76639637043844
"1594",18.6671012270707
"1595",11.9764583855579
"1596",5.92051689264954
"1597",9.47419010867472
"1598",12.3229263121467
"1599",9.53999937433407
"1600",8.35781487473275
"1601",1.69857497495267
"1602",1.53328113276423
"1603",9.62516599133449
"1604",4.68919328345946
"1605",17.1743679446802
"1606",6.3800084276543
"1607",4.1106105217179
"1608",3.20621910818928
"1609",8.89623356578568
"1610",11.9151418764841
"1611",2.39607759645555
"1612",2.00689732307922
"1613",2.07952452395221
"1614",16.525579415582
"1615",13.6163849724185
"1616",7.14057312555459
"1617",4.58409029477667
"1618",12.4555622814899
"1619",5.86614146864294
"1620",0.440902643402888
"1621",0.895129377140425
"1622",13.6165789098974
"1623",3.65791068214845
"1624",6.69668330023613
"1625",3.25519229022601
"1626",4.83454619295807
"1627",0.692341948892778
"1628",10.4835275228947
"1629",15.2779545197949
"1630",10.3416450450865
"1631",8.84788202064352
"1632",11.995439431573
"1633",5.84402808267208
"1634",11.7229598297305
"1635",11.5025955728138
"1636",2.1702594997574
"1637",7.29806331479713
"1638",6.15779854534343
"1639",10.6293629977877
"1640",20.1530272936893
"1641",1.75941148761004
"1642",13.4252007607045
"1643",13.4791112956444
"1644",16.9885823355714
"1645",0.934745429459438
"1646",5.13049000465117
"1647",0.579743229718459
"1648",4.66698134905141
"1649",4.94177298567499
"1650",11.5138486775598
"1651",6.45269445519886
"1652",15.4475596570624
"1653",16.4545358020839
"1654",6.48714909943652
"1655",0.85679616931336
"1656",9.10277601651879
"1657",9.91386102252918
"1658",5.35462837316925
"1659",11.1034314314482
"1660",4.41081329915274
"1661",5.69501311774721
"1662",0.770940334757274
"1663",18.1241075696236
"1664",2.12900115607313
"1665",9.89903697836574
"1666",12.2488656269105
"1667",8.93212171007391
"1668",12.626816897279
"1669",2.73430052647302
"1670",6.62837957145564
"1671",1.63798132599333
"1672",3.29224582081735
"1673",1.7464719913802
"1674",5.62008176223277
"1675",6.70610200737271
"1676",1.06678875369454
"1677",14.8307175940819
"1678",2.42264677630116
"1679",1.11911510632579
"1680",4.51223430280466
"1681",3.57395945235657
"1682",4.90258857381754
"1683",5.26222171396852
"1684",6.71438624442495
"1685",12.8363775044381
"1686",2.4066948125946
"1687",5.32730007946911
"1688",7.4207070219965
"1689",6.40530393103893
"1690",3.3076719208977
"1691",8.6145698558427
"1692",9.56499319459443
"1693",6.45019531316039
"1694",19.1290378126087
"1695",0.688904173056146
"1696",13.0051652735642
"1697",12.2624956729801
"1698",17.5270268181359
"1699",16.3862079829031
"1700",5.32536987335469
"1701",6.23986573114707
"1702",3.68054952308361
"1703",4.56619375944317
"1704",4.12556097860645
"1705",2.80535450564582
"1706",18.6876333947211
"1707",14.9735633058317
"1708",1.99626986669188
"1709",6.43206464616731
"1710",0.799247592520438
"1711",9.46838400033357
"1712",13.684298978226
"1713",6.228981664141
"1714",5.1911728707466
"1715",24.6482683261383
"1716",6.83240872063392
"1717",1.66119769766196
"1718",14.6449988420886
"1719",7.56954773394728
"1720",7.02997421746188
"1721",22.8132274625091
"1722",8.46099133506561
"1723",13.5557771897078
"1724",10.0585234002002
"1725",2.65517739229286
"1726",23.6550054438873
"1727",5.5869765549664
"1728",6.94326524499511
"1729",7.97177260758531
"1730",1.84577370979234
"1731",2.56268460888786
"1732",1.98482031801541
"1733",0.732979133755679
"1734",7.62626619766979
"1735",4.39836380671804
"1736",2.54694071662304
"1737",3.54801832418588
"1738",6.39809268690655
"1739",6.61413178413084
"1740",7.76467046220668
"1741",8.90279047106521
"1742",3.18497740693921
"1743",8.78383319800219
"1744",2.65962577756047
"1745",5.6224763630885
"1746",7.44255364896995
"1747",1.813049523485
"1748",7.34195595880596
"1749",9.07654873550747
"1750",14.2596454436157
"1751",5.53268745088305
"1752",7.56741978948659
"1753",9.58516053394656
"1754",3.93036011762154
"1755",2.01821943463854
"1756",13.8758358825918
"1757",12.9012209678244
"1758",1.34714506818767
"1759",28.6106369710738
"1760",7.27673495620811
"1761",1.51201875179401
"1762",1.7791548157718
"1763",15.6217999472663
"1764",37.8029340511345
"1765",6.80003855633052
"1766",4.14083753406391
"1767",9.26901612785926
"1768",15.510466030619
"1769",8.80142959516152
"1770",6.61028814758436
"1771",13.314230349486
"1772",11.1933609279237
"1773",10.4985984887144
"1774",7.34581011296895
"1775",8.21075042136217
"1776",5.14527207465047
"1777",5.13132962044033
"1778",8.60856878979794
"1779",10.6361420658476
"1780",8.39938394534673
"1781",9.48526903577888
"1782",4.79192188569081
"1783",6.12712569162142
"1784",3.48276940385843
"1785",1.85577153466144
"1786",5.27772126275299
"1787",1.25007498594919
"1788",7.11960323180581
"1789",8.73978392896561
"1790",16.7489586026427
"1791",19.0715375184556
"1792",4.38150614545518
"1793",6.66739640779625
"1794",11.3373673948609
"1795",14.8661791196403
"1796",10.647628797113
"1797",19.659474128281
"1798",5.74175324694058
"1799",7.2524468977183
"1800",16.0137281092587
"1801",2.39677178594815
"1802",0.493869195165224
"1803",7.75775284296632
"1804",6.2583950612725
"1805",12.6393184023721
"1806",4.08967679492096
"1807",2.38760403761369
"1808",0.676758253011322
"1809",6.19431518928021
"1810",5.25305908842759
"1811",7.4191290702429
"1812",4.89499519339707
"1813",16.0061957804964
"1814",3.62512688036006
"1815",11.3757573612586
"1816",7.00015196974287
"1817",0.652767738370658
"1818",6.86497721679875
"1819",11.7708129164675
"1820",11.1361199177123
"1821",5.11815665472867
"1822",4.52511777536989
"1823",11.0277486881109
"1824",20.6518273241505
"1825",9.25085494986878
"1826",2.54810385172929
"1827",7.81460517526947
"1828",9.40050254217726
"1829",13.4604661117239
"1830",8.60469740221116
"1831",2.23766886156992
"1832",7.38519297655228
"1833",4.34251104545192
"1834",2.10785538990769
"1835",4.74278991681338
"1836",10.4977066345841
"1837",2.66496984832711
"1838",2.29744879943478
"1839",14.394815889283
"1840",21.9446893270884
"1841",10.0730177486107
"1842",19.1576780837023
"1843",2.68229542245819
"1844",10.1948882946298
"1845",2.91295359035348
"1846",4.88539578378921
"1847",21.0112751666197
"1848",20.4202986477066
"1849",3.01852800879986
"1850",15.6554974171656
"1851",6.23295133118203
"1852",2.8134507795977
"1853",19.5934695205391
"1854",2.13452748307751
"1855",20.7196354435972
"1856",6.36789167107736
"1857",10.6040374618749
"1858",2.42646241234615
"1859",5.3014425347406
"1860",10.0388198012624
"1861",18.3044019196075
"1862",5.7833742952327
"1863",5.42979297712512
"1864",11.7917060394885
"1865",4.37560018943681
"1866",3.07214766316421
"1867",2.93389720564076
"1868",4.83129144594847
"1869",12.5299306183199
"1870",1.48784432885408
"1871",2.32884306828611
"1872",6.26952362684883
"1873",9.0823725717129
"1874",2.16486349186701
"1875",5.95832210198966
"1876",13.4220702797196
"1877",8.8275233881206
"1878",3.60050626295518
"1879",16.6098661479274
"1880",16.8999627282628
"1881",27.0992430721296
"1882",5.88365121717817
"1883",5.03808456196489
"1884",7.64775685122466
"1885",1.54851261353316
"1886",3.39912099432576
"1887",0.939226742551961
"1888",2.57684336647049
"1889",9.41698128086271
"1890",11.3763420822058
"1891",26.0128719756484
"1892",5.12322096248061
"1893",10.5903181963734
"1894",3.08189150636153
"1895",3.93893965259599
"1896",9.15139021835191
"1897",7.44207986827503
"1898",11.8740214911917
"1899",14.1865504986264
"1900",2.71196915331659
"1901",7.05571874182512
"1902",9.26562658364302
"1903",4.95385845569169
"1904",6.45249711292299
"1905",2.47067340396432
"1906",1.00914882411245
"1907",10.9453131048064
"1908",0.403722413282065
"1909",1.72600952491758
"1910",15.8017943983684
"1911",10.5435710582094
"1912",13.2142781992903
"1913",6.22632836398572
"1914",6.82262929931601
"1915",4.42714778501555
"1916",8.65150720552716
"1917",9.03209122949212
"1918",3.99014350471527
"1919",3.96039911627846
"1920",12.5835674540995
"1921",8.17650062525479
"1922",8.96522244121552
"1923",0.614892788435289
"1924",10.6064213987268
"1925",10.4330457268644
"1926",7.17801093934027
"1927",24.440783946067
"1928",17.8256386118579
"1929",3.8487408477557
"1930",8.92217205272594
"1931",5.60172169018604
"1932",1.85612576798228
"1933",3.84915845250404
"1934",1.89034542460559
"1935",12.2034555166614
"1936",2.69781915075258
"1937",2.07941704625493
"1938",3.13644298009323
"1939",5.90769111797211
"1940",1.82523435879212
"1941",14.0119909492528
"1942",21.6836963837984
"1943",3.43127291292303
"1944",11.2027908189348
"1945",7.96166620395217
"1946",8.0111568545304
"1947",10.4317361652523
"1948",2.88013238179235
"1949",11.2457016740416
"1950",6.56765474996133
"1951",8.98520240284564
"1952",2.10631628647017
"1953",9.46138066430697
"1954",1.36587562543666
"1955",5.14443437835658
"1956",11.1439674315839
"1957",8.15935033962946
"1958",3.34870801924299
"1959",9.5844867385144
"1960",3.71219097831306
"1961",6.45379779026581
"1962",9.15560109410982
"1963",12.6924420764447
"1964",3.42942025059147
"1965",5.29369331720859
"1966",11.8378340009825
"1967",5.70669189230633
"1968",8.61907277696989
"1969",0.434538071410657
"1970",3.84495374473668
"1971",1.02729233367838
"1972",14.5860789496287
"1973",9.61583677407974
"1974",8.58021193392861
"1975",4.38688264978861
"1976",8.47263531532661
"1977",0.0611689644488932
"1978",4.09639786038856
"1979",9.01124096067484
"1980",9.91701013874519
"1981",7.45257128790151
"1982",14.1179317883943
"1983",19.5015881203279
"1984",9.8745812960941
"1985",11.0940154464959
"1986",0.496130571982308
"1987",7.48790245648783
"1988",7.15529032123059
"1989",18.2245925847422
"1990",3.0003226035694
"1991",26.5739571714454
"1992",11.0320795701516
"1993",3.26399359658575
"1994",4.92078902812497
"1995",2.59572730002899
"1996",6.88270283088512
"1997",12.4778624352043
"1998",4.83733335395511
"1999",8.42515793851362
"2000",2.35503743151236
"2001",3.93579924562895
"2002",7.54457868747496
"2003",12.3866659008266
"2004",8.23899508915122
"2005",6.13243108921559
"2006",4.97810632041295
"2007",10.6068903437479
"2008",1.97348057063482
"2009",10.1951563942908
"2010",15.2072516221017
"2011",3.04197226903297
"2012",6.74909565668886
"2013",3.01254445234602
"2014",1.53386920775955
"2015",6.91984916040981
"2016",3.77394914740152
"2017",2.55165354171582
"2018",7.81546731995829
"2019",5.17662380488204
"2020",11.2417048867646
"2021",10.2281433162901
"2022",3.4043435905337
"2023",3.15137586427834
"2024",12.5598082951678
"2025",2.70907177287001
"2026",2.48849713759505
"2027",4.70414121983891
"2028",8.62364430919925
"2029",6.27589515920281
"2030",12.4193376225428
"2031",15.0089809950309
"2032",4.88252313151717
"2033",3.04174532668865
"2034",6.35318676008755
"2035",7.39519438287456
"2036",16.1138655965208
"2037",9.00011468003369
"2038",3.00161762963885
"2039",13.7512604310804
"2040",12.0948389868096
"2041",5.04508601945737
"2042",6.81217023144619
"2043",9.49310429202563
"2044",4.22544491831347
"2045",3.2833664714256
"2046",3.04971958491359
"2047",2.81104545690646
"2048",6.20117631626893
"2049",9.36859207859155
"2050",12.5842582363474
"2051",15.9083013580295
"2052",8.4946189145123
"2053",13.0311123425669
"2054",14.0459607827181
"2055",2.85058652653826
"2056",3.56696206758112
"2057",6.02461451712154
"2058",21.0302547551794
"2059",13.0629180509339
"2060",4.37388451357782
"2061",11.286069992938
"2062",6.27080495663089
"2063",12.4707497174099
"2064",13.658020982441
"2065",3.68702891035674
"2066",9.99722130073394
"2067",9.92145660116382
"2068",7.15450424832069
"2069",3.53274942719343
"2070",7.69786498515818
"2071",14.2767129897494
"2072",5.79806430518066
"2073",11.0650436361657
"2074",4.54298517183166
"2075",1.70908318079593
"2076",2.58487551118542
"2077",1.0290929148855
"2078",5.66461776628313
"2079",1.5382389248156
"2080",10.4654194469246
"2081",6.43278256725923
"2082",10.3208757495407
"2083",8.25952090295162
"2084",5.35054151667241
"2085",10.530272504864
"2086",9.6329424353681
"2087",6.47805939387333
"2088",2.32634935800338
"2089",13.4629431467872
"2090",4.89641529732619
"2091",4.88708933109303
"2092",8.26177805458575
"2093",6.0602822960909
"2094",5.29603330916661
"2095",10.026201383201
"2096",6.4389247641259
"2097",1.422154285761
"2098",5.36355547180338
"2099",23.2091831088947
"2100",9.91083676900685
"2101",3.36654888382257
"2102",2.55696504837409
"2103",7.63467269268821
"2104",2.5122008655195
"2105",5.10311419604504
"2106",12.7985558627067
"2107",4.49295129468269
"2108",1.24107067347563
"2109",1.14033955445319
"2110",11.6571537185248
"2111",5.87182111794118
"2112",7.34251522298059
"2113",5.9580715129363
"2114",13.3285245870948
"2115",9.09694579664971
"2116",10.4365481418953
"2117",11.0043503060225
"2118",19.9841925790433
"2119",9.35588935939828
"2120",12.4045763442267
"2121",10.8761861338406
"2122",6.76138466252132
"2123",26.1247921643986
"2124",4.01607824449063
"2125",10.7091129170265
"2126",6.01425239852078
"2127",19.8589963509218
"2128",8.545535013935
"2129",3.46425612267268
"2130",11.1584109887627
"2131",10.0043317516566
"2132",6.14619529744747
"2133",7.00066239652176
"2134",15.4294641511749
"2135",21.4642613094125
"2136",5.77198538016097
"2137",6.81416070625035
"2138",12.2268058437202
"2139",0.935187356192294
"2140",16.0922659707038
"2141",1.44000879408523
"2142",16.5104520203936
"2143",8.50215880866262
"2144",7.56147318990209
"2145",6.35706978572734
"2146",5.26601604252847
"2147",0.843336929193024
"2148",3.70750124195929
"2149",6.71307015654788
"2150",11.7059901245874
"2151",14.5736118952267
"2152",2.42070871979359
"2153",7.99793908154942
"2154",14.2121137727069
"2155",2.66942628255558
"2156",24.5454337128555
"2157",1.5095472606872
"2158",13.0434442311158
"2159",20.7924591833008
"2160",9.02721175242243
"2161",9.43885966682462
"2162",9.56467975264285
"2163",1.62618864366214
"2164",11.3037656313828
"2165",4.69715210710809
"2166",2.50348561850553
"2167",2.17176526486458
"2168",0.478998917705407
"2169",4.26389507375184
"2170",1.83450196991551
"2171",11.5983419006304
"2172",1.94622413224985
"2173",15.8341876689982
"2174",12.299617266002
"2175",6.11158499535153
"2176",12.3294924085702
"2177",8.16757419792159
"2178",4.92058181942097
"2179",3.5195022060522
"2180",5.29999392139472
"2181",15.0624347619847
"2182",10.5575723601369
"2183",9.30677318481765
"2184",3.29596621368936
"2185",5.38387042779784
"2186",9.75110636966294
"2187",4.11039524168513
"2188",5.81304133056508
"2189",0.398039973144213
"2190",3.73115449417964
"2191",3.18801424500919
"2192",24.8692872896311
"2193",8.68587073776679
"2194",17.2262173899897
"2195",6.47526167541329
"2196",5.34403752594193
"2197",20.0623642204083
"2198",6.18671297221278
"2199",12.431734202216
"2200",6.82067947000645
"2201",13.7513015983166
"2202",7.51035404165779
"2203",12.7190866978402
"2204",6.15838929325697
"2205",23.6197849667759
"2206",9.69490912991427
"2207",12.8372355940175
"2208",3.87171396584743
"2209",7.78222158333353
"2210",0.76584104353125
"2211",8.93510423778506
"2212",8.46748776901292
"2213",14.6031971083868
"2214",1.68755340177097
"2215",5.02203554455135
"2216",19.0769096196324
"2217",8.13295659983914
"2218",4.3104979850386
"2219",2.87631855928438
"2220",12.3520786893368
"2221",23.1551577858768
"2222",14.6410598381767
"2223",5.46636543109625
"2224",11.5638331720502
"2225",7.82541662018928
"2226",5.00989900860348
"2227",5.93935285781561
"2228",6.45282236142044
"2229",20.7322113092298
"2230",2.68269948123562
"2231",19.1022002957687
"2232",8.34693818070828
"2233",1.34366369606903
"2234",9.8147096628827
"2235",15.3617028490903
"2236",10.1436467030118
"2237",8.41021865941105
"2238",5.46745708318591
"2239",10.5698125438585
"2240",4.76271086985993
"2241",7.87146973062891
"2242",17.3909103513056
"2243",13.3274697122807
"2244",11.2186069980064
"2245",12.8748808802414
"2246",5.82206104461533
"2247",1.50296336761868
"2248",10.3928124078113
"2249",13.2349678141693
"2250",5.93352452008276
"2251",9.55648865741558
"2252",5.14838345580151
"2253",8.40783298236736
"2254",4.63165256096118
"2255",3.0227530778174
"2256",13.5242646979235
"2257",5.96235070728531
"2258",12.5052982126088
"2259",1.97341108830442
"2260",0.906318805908312
"2261",6.25672734304546
"2262",15.2118578756066
"2263",17.1202329321832
"2264",6.0572165047399
"2265",11.7958225907515
"2266",9.51621626674801
"2267",2.62829002289969
"2268",10.8067094814759
"2269",4.84582299260269
"2270",5.62676259001946
"2271",9.99112442368184
"2272",2.86728767542627
"2273",8.92592509456326
"2274",2.76980271756812
"2275",3.80631970073962
"2276",6.62959126847375
"2277",12.556666622591
"2278",4.84958279347051
"2279",5.91055363923283
"2280",0.838038291444296
"2281",1.25443560452265
"2282",2.42129744676351
"2283",7.33525223896789
"2284",4.06154177419462
"2285",8.84708821610709
"2286",12.2025123177076
"2287",5.41806212842135
"2288",11.8256302320723
"2289",5.19118219434263
"2290",2.97179776831252
"2291",2.96820061733882
"2292",14.2322917484512
"2293",2.38650725087058
"2294",2.71773059754319
"2295",4.74967029038499
"2296",8.11120852502251
"2297",7.57245280862229
"2298",0.781449398941143
"2299",10.8133429553114
"2300",2.7669579667211
"2301",7.69331461478843
"2302",11.0124564342982
"2303",14.6811060514541
"2304",11.105783082054
"2305",10.4112396007148
"2306",20.9198877528924
"2307",5.67897421514973
"2308",14.9099525628179
"2309",13.851926818923
"2310",12.5354438147853
"2311",3.18546070971087
"2312",5.94789558914027
"2313",3.63226556477338
"2314",18.6276740738055
"2315",8.0995693822347
"2316",14.4925606303855
"2317",13.7985742793072
"2318",9.95513251211144
"2319",1.85235466098079
"2320",3.90384315370968
"2321",0.732818893524453
"2322",2.82755920177504
"2323",7.4308280071293
"2324",12.0809317016385
"2325",6.53890988715174
"2326",3.37071106387103
"2327",1.42268635814921
"2328",24.6405769671275
"2329",9.37457504996393
"2330",8.7488577736678
"2331",6.67086032060372
"2332",6.68942681627882
"2333",2.07304124165071
"2334",5.63819169093156
"2335",4.76049473000234
"2336",21.1445499642268
"2337",3.16813179299548
"2338",4.16609932475
"2339",7.55453509370359
"2340",7.55141883515939
"2341",7.41393566930671
"2342",5.91895812370449
"2343",14.2421980842154
"2344",11.7548342405399
"2345",3.38406493427717
"2346",10.2055644457019
"2347",6.51271665722798
"2348",6.00481983062808
"2349",3.62359674654437
"2350",16.9855780501498
"2351",5.13279686296559
"2352",3.02738916476587
"2353",31.265275544432
"2354",2.41799684866108
"2355",2.32433562215852
"2356",0.852140921086186
"2357",1.07946468084277
"2358",5.67346067018992
"2359",11.3194506732476
"2360",9.99288450815965
"2361",4.06570242676833
"2362",16.4129307636928
"2363",11.020823531607
"2364",5.28991194137267
"2365",1.16392924483763
"2366",5.36443339869072
"2367",2.45377088023348
"2368",10.199187883854
"2369",2.42312673580404
"2370",15.8547814880657
"2371",3.94337140960417
"2372",7.91887814040654
"2373",8.71326778518164
"2374",1.12985439167376
"2375",4.61550984865582
"2376",21.0991309811937
"2377",6.17808974541911
"2378",2.08373180641788
"2379",17.2563180476979
"2380",4.85588621931145
"2381",5.56467624993788
"2382",7.91184792749701
"2383",4.49916036950032
"2384",11.3796142751524
"2385",4.0758898926855
"2386",14.0382791992362
"2387",4.49305014845753
"2388",5.428237139174
"2389",6.64738093952087
"2390",11.1638625130989
"2391",4.94417580694489
"2392",2.55047715313708
"2393",6.52329830893792
"2394",12.1948755008555
"2395",3.65849879570092
"2396",9.88525242033524
"2397",9.21926573609017
"2398",7.08309824753735
"2399",4.21539565656089
"2400",12.8580286351764
"2401",17.1076950054583
"2402",5.22390202645959
"2403",7.91255039875974
"2404",10.2923942744107
"2405",9.8128787129648
"2406",4.97452897377517
"2407",11.8087187968807
"2408",6.27034365319541
"2409",6.75788734659772
"2410",6.99773693345044
"2411",11.6280260977531
"2412",3.71178829720728
"2413",3.51245406464902
"2414",2.65764860614315
"2415",2.50318078979273
"2416",1.99451012964071
"2417",7.30737922228991
"2418",6.61747749380952
"2419",5.50656194285746
"2420",8.1829833991071
"2421",11.4333980183248
"2422",11.1687188492321
